postcode,lad_code,region_code
NG8 5AS,E06000018,E12000004
NG8 5HT,E06000018,E12000004
NG8 5JJ,E06000018,E12000004
S81 8NH,E07000171,E12000004
NG22 8HB,E07000175,E12000004
NG6 8HD,E06000018,E12000004
NG17 2AU,E07000170,E12000004
NG17 4EY,E07000170,E12000004
NG25 0PR,E07000175,E12000004
NG3 7DY,E06000018,E12000004
NG9 1BZ,E07000172,E12000004
S81 0AZ,E07000171,E12000004
S81 0TY,E07000171,E12000004
S81 7ER,E07000171,E12000004
S81 8HR,E07000171,E12000004
NG14 7DW,E07000175,E12000004
NG15 7GN,E07000170,E12000004
S81 9GF,E07000171,E12000004
NG14 5GG,E07000173,E12000004
NG23 7PR,E07000175,E12000004
NG5 5GH,E06000018,E12000004
NG6 9EA,E06000018,E12000004
NG16 3DZ,E07000172,E12000004
NG18 5ED,E07000174,E12000004
NG19 7NR,E07000174,E12000004
NG9 5FT,E07000172,E12000004
S80 3AD,E07000171,E12000004
NG24 1DX,E07000175,E12000004
NG15 7JX,E07000170,E12000004
NG15 8DD,E07000170,E12000004
NG12 3BB,E07000176,E12000004
NG18 3ES,E07000174,E12000004
NG9 6NU,E07000172,E12000004
NG9 8GF,E07000172,E12000004
S80 2DE,E07000171,E12000004
NG4 1FY,E07000173,E12000004
NG4 1JX,E07000173,E12000004
NG12 3GQ,E07000176,E12000004
NG18 2BZ,E07000174,E12000004
NG9 4JP,E07000172,E12000004
NG9 6RS,E07000172,E12000004
S80 1PP,E07000171,E12000004
S80 2JD,E07000171,E12000004
S80 3DP,E07000171,E12000004
NG22 8ED,E07000175,E12000004
NG23 7JB,E07000175,E12000004
NG16 1AJ,E07000172,E12000004
NG5 1NZ,E06000018,E12000004
NG13 8RL,E07000176,E12000004
NG18 1QX,E07000174,E12000004
NG18 4GY,E07000174,E12000004
NG19 8HW,E07000174,E12000004
NG19 9EB,E07000174,E12000004
NG9 1FQ,E07000172,E12000004
NG9 1LT,E07000172,E12000004
NG9 2TT,E06000018,E12000004
S80 2PN,E07000171,E12000004
NG5 2JS,E06000018,E12000004
NG6 0EJ,E06000018,E12000004
NG1 3EN,E06000018,E12000004
NG17 7DE,E07000170,E12000004
NG24 4GU,E07000175,E12000004
NG3 6DS,E07000173,E12000004
NG8 3EJ,E06000018,E12000004
NG25 0RQ,E07000175,E12000004
NG7 3HU,E06000018,E12000004
NG8 4PT,E06000018,E12000004
NG22 9NW,E07000175,E12000004
NG23 5QS,E07000175,E12000004
NG5 5BD,E06000018,E12000004
NG5 5FN,E06000018,E12000004
NG5 6QZ,E07000173,E12000004
NG5 9RF,E06000018,E12000004
NG6 8JW,E06000018,E12000004
NG17 2BU,E07000170,E12000004
NG17 7GZ,E07000170,E12000004
NG17 8FP,E07000170,E12000004
NG24 2TD,E07000175,E12000004
NG3 5LG,E07000173,E12000004
NG7 1JZ,E06000018,E12000004
NG7 1PT,E06000018,E12000004
NG7 2JS,E06000018,E12000004
NG22 0HY,E07000171,E12000004
NG22 9BF,E07000175,E12000004
NG5 5LE,E06000018,E12000004
NG11 6GD,E07000176,E12000004
NG24 3HL,E07000175,E12000004
NG3 3AH,E06000018,E12000004
NG3 4QF,E06000018,E12000004
NG8 4AN,E06000018,E12000004
NG8 5PF,E06000018,E12000004
LE12 6LL,E07000176,E12000004
NG16 5GP,E07000170,E12000004
NG17 3PA,E07000170,E12000004
NG17 9DY,E07000170,E12000004
NG24 3DN,E07000175,E12000004
NG24 3SL,E07000175,E12000004
NG7 4AT,E06000018,E12000004
NG8 2DY,E06000018,E12000004
NG8 6QA,E06000018,E12000004
NG18 1RT,E07000174,E12000004
NG18 5NB,E07000174,E12000004
NG9 7JP,E07000172,E12000004
S81 8UY,E07000171,E12000004
NG17 3AG,E07000170,E12000004
NG17 4NN,E07000170,E12000004
NG17 4PD,E07000170,E12000004
NG17 5HQ,E07000170,E12000004
NG17 9HP,E07000170,E12000004
NG3 2LQ,E06000018,E12000004
NG19 6QX,E07000174,E12000004
NG19 8NL,E07000174,E12000004
NG9 4JF,E07000172,E12000004
S81 0BA,E07000171,E12000004
NG24 4LQ,E07000175,E12000004
NG3 6JH,E06000018,E12000004
NG8 6QH,E06000018,E12000004
NG18 5HZ,E07000174,E12000004
S81 7SW,E07000171,E12000004
NG12 3NX,E07000176,E12000004
NG2 7GT,E07000176,E12000004
NG4 3PD,E07000173,E12000004
NG4 4BG,E07000173,E12000004
S80 1ED,E07000171,E12000004
NG16 2BF,E07000172,E12000004
NG22 0SN,E07000171,E12000004
NG5 3EQ,E06000018,E12000004
NG5 6AN,E07000173,E12000004
NG5 8UD,E07000173,E12000004
NG1 5BJ,E06000018,E12000004
NG11 0JW,E07000176,E12000004
NG16 5JR,E07000170,E12000004
NG17 8DT,E07000170,E12000004
NG24 2SH,E07000175,E12000004
NG7 2LA,E06000018,E12000004
NG7 5AS,E06000018,E12000004
NG8 1JA,E06000018,E12000004
NG9 2FE,E07000172,E12000004
NG9 2HP,E07000172,E12000004
NG9 4DH,E07000172,E12000004
NG9 6NW,E07000172,E12000004
NG2 4JZ,E06000018,E12000004
NG20 0QR,E07000174,E12000004
NG5 2BX,E06000018,E12000004
NG14 6BN,E07000173,E12000004
NG16 1DH,E07000172,E12000004
NG16 2BZ,E07000172,E12000004
NG5 5HZ,E06000018,E12000004
NG5 8PE,E07000173,E12000004
NG11 6NB,E07000176,E12000004
NG12 4LE,E07000176,E12000004
NG13 8QH,E07000176,E12000004
NG21 0JX,E07000175,E12000004
NG22 0NS,E07000175,E12000004
NG24 1RF,E07000175,E12000004
NG5 7AA,E07000173,E12000004
NG5 9AA,E06000018,E12000004
NG5 9EA,E06000018,E12000004
NG5 9LQ,E06000018,E12000004
NG5 9QH,E07000173,E12000004
NG11 9HY,E06000018,E12000004
NG20 0QB,E07000174,E12000004
NG5 1HN,E06000018,E12000004
NG14 5GW,E07000175,E12000004
NG14 7WH,E07000175,E12000004
NG15 6DL,E07000170,E12000004
NG15 9BJ,E07000173,E12000004
NG23 6PL,E07000175,E12000004
NG5 4GG,E07000173,E12000004
NG19 7BS,E07000174,E12000004
NG9 1DR,E07000172,E12000004
S80 2LR,E07000171,E12000004
NG11 8HY,E06000018,E12000004
NG11 9NF,E06000018,E12000004
NG12 1BT,E07000176,E12000004
NG2 3EF,E06000018,E12000004
NG2 4LU,E06000018,E12000004
NG20 0JB,E07000174,E12000004
NG4 1AA,E07000173,E12000004
NG17 8LL,E07000170,E12000004
NG22 9NN,E07000175,E12000004
NG23 7DZ,E07000175,E12000004
NG24 1PL,E07000175,E12000004
NG5 8DF,E07000173,E12000004
NG6 0BS,E06000018,E12000004
NG6 8AU,E06000018,E12000004
NG18 3AR,E07000174,E12000004
NG18 4JR,E07000174,E12000004
NG9 3AJ,E07000172,E12000004
NG9 3ST,E07000172,E12000004
NG9 6AS,E07000172,E12000004
NG9 8JQ,E07000172,E12000004
S80 3GU,E07000171,E12000004
NG12 2FB,E07000176,E12000004
NG12 5DE,E07000176,E12000004
NG2 5FJ,E07000176,E12000004
NG4 1AE,E07000173,E12000004
NG5 1JX,E06000018,E12000004
NG17 5LG,E07000170,E12000004
NG22 0BJ,E07000175,E12000004
NG23 6TG,E07000171,E12000004
NG6 8WR,E06000018,E12000004
NG11 6RX,E07000176,E12000004
NG12 4EZ,E07000176,E12000004
NG13 9NH,E07000176,E12000004
NG21 0JH,E07000175,E12000004
NG16 5BZ,E07000170,E12000004
NG16 5FP,E07000170,E12000004
NG17 1LT,E07000170,E12000004
NG18 5RY,E07000174,E12000004
NG19 6PH,E07000174,E12000004
NG19 7SA,E07000174,E12000004
NG19 9SP,E07000174,E12000004
NG2 1GA,E06000018,E12000004
NG9 6HG,E07000172,E12000004
S80 2AT,E07000171,E12000004
NG4 1LS,E07000173,E12000004
NG4 3DP,E07000173,E12000004
NG4 3PE,E07000173,E12000004
NG5 2FA,E06000018,E12000004
LE12 6RD,E07000176,E12000004
NG8 2DG,E06000018,E12000004
NG22 0DJ,E07000175,E12000004
NG5 6QQ,E07000173,E12000004
NG14 7EE,E07000175,E12000004
NG15 6NQ,E07000170,E12000004
NG16 2UJ,E07000172,E12000004
NG24 2HT,E07000175,E12000004
NG25 0PF,E07000175,E12000004
NG3 4JP,E06000018,E12000004
NG7 6PN,E06000018,E12000004
S81 9QL,E07000171,E12000004
NG16 6PY,E07000170,E12000004
NG17 7DU,E07000170,E12000004
NG24 1GH,E07000175,E12000004
NG24 1SE,E07000175,E12000004
NG5 4FZ,E07000173,E12000004
LE12 5HE,E07000176,E12000004
LE12 5RJ,E07000176,E12000004
NG15 7DQ,E07000170,E12000004
NG24 3FX,E07000175,E12000004
NG7 6LP,E06000018,E12000004
NG8 2BT,E06000018,E12000004
NG14 5BZ,E07000173,E12000004
NG14 7GE,E07000175,E12000004
NG15 6FZ,E07000170,E12000004
NG3 2QP,E06000018,E12000004
NG7 1BH,E06000018,E12000004
NG7 3AB,E06000018,E12000004
NG8 1DW,E06000018,E12000004
NG8 3NU,E06000018,E12000004
NG8 5HQ,E06000018,E12000004
NG8 6DL,E06000018,E12000004
NG12 2DJ,E07000176,E12000004
NG12 4DX,E07000176,E12000004
NG13 8DE,E07000176,E12000004
NG19 7RY,E07000174,E12000004
NG24 1RN,E07000175,E12000004
NG5 9PT,E07000173,E12000004
NG17 4HD,E07000170,E12000004
NG2 1PY,E06000018,E12000004
NG21 0FS,E07000175,E12000004
NG4 1EE,E07000173,E12000004
NG4 2DZ,E07000173,E12000004
NG4 4AN,E07000173,E12000004
NG16 2QG,E07000172,E12000004
NG25 0JS,E07000175,E12000004
NG3 1DY,E06000018,E12000004
NG8 3FU,E06000018,E12000004
LE12 6QH,E07000176,E12000004
NG19 8SA,E07000174,E12000004
NG22 0NW,E07000171,E12000004
NG22 9BH,E07000175,E12000004
NG23 7QJ,E07000175,E12000004
NG5 6LU,E07000173,E12000004
NG1 4HT,E06000018,E12000004
NG1 5EF,E06000018,E12000004
NG16 2TX,E07000172,E12000004
NG16 3DB,E07000172,E12000004
NG9 1JX,E07000172,E12000004
NG9 5FG,E07000172,E12000004
NG24 4TY,E07000175,E12000004
NG3 7DZ,E06000018,E12000004
NG7 2FN,E06000018,E12000004
NG8 2SD,E06000018,E12000004
NG8 4PH,E06000018,E12000004
LE12 6NY,E07000176,E12000004
NG11 8PY,E06000018,E12000004
NG12 3QR,E07000176,E12000004
NG18 5AD,E07000174,E12000004
NG19 9AP,E07000174,E12000004
NG5 7GH,E07000173,E12000004
S81 7RF,E07000171,E12000004
NG17 5DS,E07000170,E12000004
NG17 7BG,E07000170,E12000004
NG20 0BJ,E07000174,E12000004
NG20 9JP,E07000171,E12000004
NG14 5GX,E07000175,E12000004
NG14 7DE,E07000175,E12000004
NG9 3RH,E07000172,E12000004
NG9 6ND,E07000172,E12000004
NG24 5AJ,E07000175,E12000004
NG25 0QB,E07000175,E12000004
NG3 1NR,E06000018,E12000004
NG7 1QZ,E06000018,E12000004
NG8 1FJ,E06000018,E12000004
NG8 2HA,E06000018,E12000004
NG8 4AX,E06000018,E12000004
LE12 6LE,E07000176,E12000004
NG22 9BL,E07000175,E12000004
NG11 0GZ,E07000176,E12000004
NG17 1HB,E07000170,E12000004
NG21 0AJ,E07000175,E12000004
NG16 1ES,E07000172,E12000004
NG9 2WL,E07000172,E12000004
NG7 1JJ,E06000018,E12000004
NG14 7FL,E07000175,E12000004
NG18 4BQ,E07000174,E12000004
NG3 6DE,E06000018,E12000004
S80 2SH,E07000171,E12000004
NG15 6SL,E07000170,E12000004
NG24 2ST,E07000175,E12000004
NG3 7DB,E06000018,E12000004
NG5 3DS,E06000018,E12000004
NG5 6NB,E07000173,E12000004
LE12 6HP,E07000176,E12000004
NG11 8AX,E06000018,E12000004
NG12 3QY,E07000176,E12000004
NG13 7AN,E07000176,E12000004
NG13 9AR,E07000176,E12000004
NG19 9BU,E07000174,E12000004
NG12 2HA,E07000176,E12000004
NG16 5GW,E07000170,E12000004
NG24 1JB,E07000175,E12000004
NG9 2TR,E06000018,E12000004
NG9 4GW,E07000172,E12000004
NG9 8QB,E07000172,E12000004
NG12 3SX,E07000176,E12000004
NG17 9GP,E07000170,E12000004
NG23 7SP,E07000175,E12000004
NG4 3QB,E07000173,E12000004
NG9 4FR,E07000172,E12000004
NG9 4GR,E07000172,E12000004
NG2 6BR,E07000176,E12000004
NG2 6GA,E07000176,E12000004
NG8 5HP,E06000018,E12000004
NG17 1JL,E07000170,E12000004
NG21 9GU,E07000175,E12000004
NG23 6FR,E07000171,E12000004
NG4 1FX,E07000173,E12000004
NG4 4LU,E07000173,E12000004
NG9 1DQ,E07000172,E12000004
NG9 2WJ,E07000172,E12000004
S81 0UX,E07000171,E12000004
S81 7LH,E07000171,E12000004
S81 8BY,E07000171,E12000004
NG7 2LS,E06000018,E12000004
NG7 7LS,E06000018,E12000004
S81 7DE,E07000171,E12000004
S81 7JF,E07000171,E12000004
NG2 6PA,E07000176,E12000004
NG21 0JP,E07000175,E12000004
NG7 3AA,E06000018,E12000004
NG16 3PD,E07000172,E12000004
NG18 2NH,E07000174,E12000004
NG18 4EN,E07000174,E12000004
NG18 5BN,E07000170,E12000004
NG3 4FP,E06000018,E12000004
NG5 8GX,E07000173,E12000004
NG11 9FR,E06000018,E12000004
NG12 4BH,E07000176,E12000004
NG22 8AJ,E07000175,E12000004
NG22 8SF,E07000175,E12000004
NG23 6QF,E07000175,E12000004
NG24 1RL,E07000175,E12000004
NG4 1NR,E07000173,E12000004
NG5 2AL,E06000018,E12000004
S81 8PA,E07000171,E12000004
NG11 6AW,E07000176,E12000004
NG2 7JN,E07000176,E12000004
NG14 5AL,E07000173,E12000004
NG16 2NW,E07000172,E12000004
NG16 3BX,E07000172,E12000004
NG21 9SA,E07000175,E12000004
NG8 6GS,E06000018,E12000004
NG11 7GA,E06000018,E12000004
NG2 4DZ,E06000018,E12000004
NG20 0NE,E07000174,E12000004
NG14 6EP,E07000173,E12000004
NG14 6SL,E07000173,E12000004
NG16 2PU,E07000172,E12000004
NG21 0TQ,E07000175,E12000004
NG22 8EW,E07000175,E12000004
NG22 9DG,E07000175,E12000004
NG24 2BU,E07000175,E12000004
NG7 3JU,E06000018,E12000004
NG7 4BS,E06000018,E12000004
NG21 0AH,E07000175,E12000004
NG4 1RQ,E07000173,E12000004
NG11 6EF,E07000176,E12000004
NG18 4XF,E07000174,E12000004
NG19 8PU,E07000174,E12000004
NG9 5JZ,E07000172,E12000004
NG15 6UX,E07000170,E12000004
NG16 2AJ,E07000172,E12000004
NG21 9NZ,E07000175,E12000004
NG7 1LP,E06000018,E12000004
NG7 2AS,E06000018,E12000004
NG8 2RZ,E06000018,E12000004
NG8 5EU,E06000018,E12000004
NG11 9GY,E06000018,E12000004
NG14 7FR,E07000175,E12000004
NG15 0AE,E07000170,E12000004
NG21 9EQ,E07000175,E12000004
NG7 2FS,E06000018,E12000004
NG12 2GH,E07000176,E12000004
NG13 8SE,E07000176,E12000004
NG2 7YG,E07000176,E12000004
NG19 9DQ,E07000174,E12000004
NG9 6FX,E07000172,E12000004
NG9 8BX,E07000172,E12000004
NG19 8PN,E07000174,E12000004
NG9 6NF,E07000172,E12000004
NG17 9DU,E07000170,E12000004
NG24 3GA,E07000175,E12000004
NG5 6NN,E07000173,E12000004
NG5 8DZ,E07000173,E12000004
NG5 8GN,E07000173,E12000004
S80 1PT,E07000171,E12000004
NG18 2HR,E07000174,E12000004
NG9 5JA,E07000172,E12000004
NG17 1HR,E07000170,E12000004
NG24 4PW,E07000175,E12000004
NG5 8FU,E07000173,E12000004
NG5 8JX,E07000173,E12000004
NG5 8QG,E07000173,E12000004
NG6 0EU,E06000018,E12000004
NG6 9LN,E06000018,E12000004
S80 2SB,E07000171,E12000004
NG3 6GA,E07000173,E12000004
NG5 5PQ,E06000018,E12000004
NG6 8QR,E06000018,E12000004
NG9 7JB,E07000172,E12000004
NG17 8ST,E07000170,E12000004
NG3 6BH,E07000173,E12000004
NG5 6NX,E07000173,E12000004
NG5 8LZ,E07000173,E12000004
NG6 8GX,E06000018,E12000004
NG12 2JA,E07000176,E12000004
NG4 4NJ,E07000173,E12000004
S80 1DP,E07000171,E12000004
NG19 0LD,E07000174,E12000004
NG19 6UD,E07000174,E12000004
NG19 8BW,E07000174,E12000004
NG7 5HA,E06000018,E12000004
NG11 6RD,E07000176,E12000004
NG11 8EH,E06000018,E12000004
NG11 8RA,E06000018,E12000004
NG21 0SF,E07000175,E12000004
NG18 3RB,E07000174,E12000004
NG19 0HZ,E07000174,E12000004
NG19 8LP,E07000174,E12000004
NG3 5AW,E06000018,E12000004
NG15 8JX,E07000173,E12000004
NG16 2BD,E07000172,E12000004
NG16 2EY,E07000172,E12000004
NG21 9JL,E07000175,E12000004
NG5 7FD,E07000173,E12000004
NG4 1JP,E07000173,E12000004
S80 2RY,E07000171,E12000004
NG18 5RZ,E07000174,E12000004
NG24 3UP,E07000175,E12000004
NG7 4GN,E06000018,E12000004
NG8 5LD,E06000018,E12000004
NG13 8UH,E07000176,E12000004
S80 2PG,E07000171,E12000004
NG3 7AH,E06000018,E12000004
NG3 7BH,E06000018,E12000004
NG7 2LG,E06000018,E12000004
NG7 4GX,E06000018,E12000004
NG7 5BL,E06000018,E12000004
NG15 8AN,E07000170,E12000004
NG16 2TZ,E07000172,E12000004
NG21 9FP,E07000175,E12000004
NG22 9DD,E07000175,E12000004
NG6 8AZ,E06000018,E12000004
S81 7HD,E07000171,E12000004
NG17 9HF,E07000170,E12000004
NG14 6DF,E07000173,E12000004
NG14 7HW,E07000175,E12000004
NG22 0NU,E07000175,E12000004
NG22 9QA,E07000175,E12000004
NG17 4BE,E07000170,E12000004
NG9 5PJ,E07000172,E12000004
NG9 6LZ,E07000172,E12000004
NG9 8FT,E07000172,E12000004
NG15 7AJ,E07000170,E12000004
NG16 2FE,E07000172,E12000004
NG21 9HJ,E07000175,E12000004
NG22 8FP,E07000175,E12000004
NG24 2DW,E07000175,E12000004
NG5 6NT,E07000173,E12000004
NG6 8GR,E06000018,E12000004
S81 8FA,E07000171,E12000004
S81 9EA,E07000171,E12000004
NG17 8AE,E07000170,E12000004
NG9 2LL,E07000172,E12000004
NG16 5AT,E07000172,E12000004
NG17 4PS,E07000170,E12000004
NG9 2HB,E07000172,E12000004
NG9 7EL,E07000172,E12000004
NG17 2HB,E07000170,E12000004
NG23 6PH,E07000175,E12000004
NG23 6UJ,E07000175,E12000004
NG4 4QX,E07000173,E12000004
NG17 1GQ,E07000170,E12000004
NG21 9PQ,E07000175,E12000004
NG23 6ED,E07000175,E12000004
NG23 6SW,E07000175,E12000004
NG4 3ND,E07000173,E12000004
NG13 9DE,E07000176,E12000004
NG13 9DU,E07000176,E12000004
NG24 2SD,E07000175,E12000004
NG24 3RU,E07000175,E12000004
NG5 5NL,E06000018,E12000004
NG5 7BE,E07000173,E12000004
NG1 5HQ,E06000018,E12000004
NG17 5DL,E07000170,E12000004
NG17 8AB,E07000170,E12000004
NG17 9ER,E07000170,E12000004
NG4 2HS,E07000173,E12000004
S81 8UR,E07000171,E12000004
S81 9RB,E07000171,E12000004
NG13 8FU,E07000176,E12000004
NG19 0HJ,E07000174,E12000004
NG5 4DF,E06000018,E12000004
NG5 5AD,E06000018,E12000004
S80 1AX,E07000171,E12000004
S80 2DG,E07000171,E12000004
NG14 6RY,E07000173,E12000004
NG16 3GY,E07000172,E12000004
NG14 7GW,E07000175,E12000004
NG2 6JD,E07000176,E12000004
NG1 2NW,E06000018,E12000004
NG17 9LB,E07000170,E12000004
NG4 1FE,E07000173,E12000004
NG7 4HJ,E06000018,E12000004
S81 8TG,E07000171,E12000004
NG13 7AT,E07000176,E12000004
NG18 3GA,E07000174,E12000004
NG9 2NL,E07000172,E12000004
NG9 6DT,E07000172,E12000004
S80 3RB,E07000171,E12000004
NG15 6EX,E07000170,E12000004
NG15 7PT,E07000170,E12000004
NG15 9BT,E07000173,E12000004
NG16 3BN,E07000172,E12000004
NG2 6JP,E07000176,E12000004
NG21 0FG,E07000175,E12000004
NG12 1EH,E07000176,E12000004
NG12 3PQ,E07000176,E12000004
NG13 9EL,E07000176,E12000004
NG19 7JA,E07000174,E12000004
NG6 0LX,E06000018,E12000004
NG6 8FB,E06000018,E12000004
NG6 8ZW,E06000018,E12000004
S80 1NY,E07000171,E12000004
NG16 1GE,E07000172,E12000004
NG9 2RF,E07000172,E12000004
NG9 3QT,E07000172,E12000004
NG12 1BX,E07000176,E12000004
NG4 2GX,E07000173,E12000004
NG4 4JF,E07000173,E12000004
NG4 4JG,E07000173,E12000004
NG5 1NY,E06000018,E12000004
NG19 9FE,E07000174,E12000004
NG17 5GR,E07000170,E12000004
NG9 1QG,E07000172,E12000004
NG9 3PE,E07000172,E12000004
S81 0EE,E07000171,E12000004
NG13 8DW,E07000176,E12000004
NG13 9EH,E07000176,E12000004
NG4 2NW,E07000173,E12000004
NG4 4LJ,E07000173,E12000004
NG18 2BT,E07000174,E12000004
NG18 3DN,E07000174,E12000004
NG24 4TZ,E07000175,E12000004
NG25 0PU,E07000175,E12000004
NG7 2EE,E06000018,E12000004
NG7 4EW,E06000018,E12000004
NG21 9JX,E07000175,E12000004
NG5 5ES,E06000018,E12000004
NG5 6DN,E06000018,E12000004
S80 1HF,E07000171,E12000004
NG22 9EU,E07000175,E12000004
NG22 9PS,E07000175,E12000004
NG5 7NY,E07000173,E12000004
NG6 7GH,E06000018,E12000004
NG16 5HR,E07000170,E12000004
NG16 6EQ,E07000170,E12000004
S81 7HW,E07000171,E12000004
S81 9HG,E07000171,E12000004
LE12 6PP,E07000176,E12000004
NG2 3AX,E06000018,E12000004
NG21 0FB,E07000175,E12000004
NG1 4GS,E06000018,E12000004
NG18 2DY,E07000174,E12000004
NG18 4ER,E07000174,E12000004
NG19 7EF,E07000174,E12000004
NG19 8AF,E07000174,E12000004
NG24 3AL,E07000175,E12000004
NG3 7AD,E06000018,E12000004
NG7 5LE,E06000018,E12000004
NG16 2ET,E07000172,E12000004
NG5 6BX,E07000173,E12000004
NG6 8ZS,E07000173,E12000004
S80 2LW,E07000171,E12000004
S80 3DS,E07000171,E12000004
NG17 1JE,E07000170,E12000004
NG17 8JL,E07000170,E12000004
NG17 9AW,E07000170,E12000004
S81 0DL,E07000171,E12000004
NG11 9BT,E06000018,E12000004
NG12 4BG,E07000176,E12000004
NG4 2FW,E07000173,E12000004
NG4 3QY,E07000173,E12000004
NG5 2EU,E06000018,E12000004
NG11 6EA,E07000176,E12000004
NG18 5DP,E07000174,E12000004
NG19 7GJ,E07000174,E12000004
NG19 8AR,E07000174,E12000004
NG19 8EB,E07000174,E12000004
NG3 4HJ,E06000018,E12000004
NG8 5NX,E06000018,E12000004
NG14 7FZ,E07000175,E12000004
NG23 6SH,E07000171,E12000004
NG6 0DN,E06000018,E12000004
NG11 8SS,E06000018,E12000004
NG12 3DS,E07000176,E12000004
NG12 3JZ,E07000176,E12000004
NG12 5FY,E07000176,E12000004
S81 7LS,E07000171,E12000004
NG14 5BG,E07000173,E12000004
NG21 9PE,E07000175,E12000004
NG11 8PE,E06000018,E12000004
NG12 5QR,E07000176,E12000004
NG2 1PQ,E06000018,E12000004
NG2 5HB,E07000176,E12000004
NG14 6TE,E07000173,E12000004
NG16 3PY,E07000172,E12000004
NG25 0PP,E07000175,E12000004
NG7 2PB,E06000018,E12000004
NG2 7NS,E07000176,E12000004
NG4 2GG,E07000173,E12000004
NG5 1QR,E06000018,E12000004
NG22 0EH,E07000175,E12000004
NG22 0QL,E07000171,E12000004
NG22 9WE,E07000175,E12000004
NG23 7JJ,E07000175,E12000004
NG5 5GT,E06000018,E12000004
NG5 9JA,E06000018,E12000004
NG6 0JJ,E06000018,E12000004
NG8 5EN,E06000018,E12000004
NG1 3NY,E06000018,E12000004
NG18 5SR,E07000174,E12000004
NG19 0SA,E07000174,E12000004
NG9 8DB,E07000172,E12000004
LE12 6AS,E07000176,E12000004
NG12 1BF,E07000176,E12000004
NG13 9FA,E07000176,E12000004
NG2 2FD,E06000018,E12000004
NG4 1FJ,E07000173,E12000004
NG23 5PE,E07000175,E12000004
NG23 6SU,E07000175,E12000004
NG24 1RU,E07000175,E12000004
NG5 2LW,E06000018,E12000004
NG16 5GL,E07000170,E12000004
NG17 8JX,E07000170,E12000004
NG24 4QW,E07000175,E12000004
NG25 0RZ,E07000175,E12000004
NG18 5AF,E07000174,E12000004
NG17 5JX,E07000170,E12000004
NG24 4LD,E07000175,E12000004
NG8 1PD,E06000018,E12000004
NG8 2GE,E06000018,E12000004
NG8 6LE,E06000018,E12000004
NG9 1BD,E07000172,E12000004
S80 3HW,E07000171,E12000004
NG18 4TJ,E07000170,E12000004
NG16 3RS,E07000172,E12000004
NG16 5FR,E07000170,E12000004
NG16 6QE,E07000170,E12000004
NG17 2GJ,E07000170,E12000004
NG24 3HS,E07000175,E12000004
NG25 0BP,E07000175,E12000004
NG3 2FX,E06000018,E12000004
NG7 2SD,E06000018,E12000004
NG18 3JW,E07000174,E12000004
NG18 4RH,E07000174,E12000004
NG9 1GQ,E07000172,E12000004
NG12 5RF,E07000176,E12000004
NG13 8PP,E07000176,E12000004
NG13 8TZ,E07000176,E12000004
NG13 8UA,E07000176,E12000004
NG2 4JP,E06000018,E12000004
NG21 0RQ,E07000175,E12000004
NG7 1PS,E06000018,E12000004
NG7 5RY,E06000018,E12000004
NG18 1LE,E07000174,E12000004
NG4 1QS,E07000173,E12000004
NG4 3RZ,E07000173,E12000004
NG12 3JX,E07000176,E12000004
NG7 6PJ,E06000018,E12000004
NG17 1LN,E07000170,E12000004
NG17 2AR,E07000170,E12000004
NG22 8PB,E07000175,E12000004
NG22 8WL,E07000175,E12000004
NG22 9AZ,E07000175,E12000004
NG23 5NF,E07000175,E12000004
NG23 6NH,E07000175,E12000004
NG4 2DQ,E07000173,E12000004
NG11 8HW,E06000018,E12000004
NG13 9NX,E07000176,E12000004
NG2 3LZ,E06000018,E12000004
NG20 0RP,E07000174,E12000004
NG23 6SF,E07000171,E12000004
NG5 1FQ,E06000018,E12000004
NG12 4EA,E07000176,E12000004
NG12 4LR,E07000176,E12000004
NG2 4JT,E06000018,E12000004
NG21 0BY,E07000174,E12000004
NG7 3RA,E06000018,E12000004
NG8 4PL,E06000018,E12000004
NG8 5PE,E06000018,E12000004
NG17 4HB,E07000170,E12000004
NG4 3DD,E07000173,E12000004
NG4 4FL,E07000173,E12000004
NG4 4JR,E07000173,E12000004
LE12 6QT,E07000176,E12000004
NG19 0EW,E07000174,E12000004
NG19 6RA,E07000174,E12000004
NG5 3GL,E06000018,E12000004
NG5 8LJ,E07000173,E12000004
NG14 6DE,E07000173,E12000004
NG14 7HN,E07000175,E12000004
NG15 7RF,E07000170,E12000004
NG9 2RS,E07000172,E12000004
S81 0DT,E07000171,E12000004
NG1 3PG,E06000018,E12000004
NG18 5TB,E07000174,E12000004
NG24 3AU,E07000175,E12000004
NG6 9BU,E06000018,E12000004
NG14 6FZ,E07000173,E12000004
S81 0RF,E07000171,E12000004
NG18 5JQ,E07000174,E12000004
NG5 7GQ,E07000173,E12000004
NG5 8GP,E07000173,E12000004
NG23 6AP,E07000175,E12000004
NG1 4GX,E06000018,E12000004
NG1 6JP,E06000018,E12000004
NG18 4UZ,E07000170,E12000004
NG18 6AQ,E07000174,E12000004
NG19 9LS,E07000174,E12000004
NG24 2QE,E07000175,E12000004
NG3 6FB,E07000173,E12000004
NG5 5NX,E06000018,E12000004
NG6 7BS,E06000018,E12000004
NG6 8TE,E07000170,E12000004
NG6 9AL,E06000018,E12000004
S80 1AT,E07000171,E12000004
S80 1SQ,E07000171,E12000004
NG12 3FY,E07000176,E12000004
NG17 7FQ,E07000170,E12000004
